"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"main research","ai_dating_irl_news","news","4032c02b1d9b635d05f894b0935a8516","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-05-16T14:11:10.000Z","This Dating App Swaps Endless Chats With in-Person Dates","https://www.vice.com/en/article/this-dating-app-swaps-endless-chats-with-in-person-dates/"
"main research","ai_dating_irl_news","news","4032c02b1d9b635d05f894b0935a8516","linked","linked","已关联","Thursday | Friend | Tinder Live Events | Bumble Bee","official/social evidence | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-03-02T23:43:54.000Z","Gen Z Is Logging Off Dating Apps and Looking for Love IRL - Columbia News Service","https://columbianewsservice.com/2026/03/02/gen-z-is-logging-off-dating-apps-and-looking-for-love-irl/"
"main research","ai_dating_irl_news","news","4032c02b1d9b635d05f894b0935a8516","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-06-09T19:49:14.000Z","‎Breeze - No Chat, Just Dates App - App Store","https://apps.apple.com/us/app/breeze-app-for-real-dates/id1478108023"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-27T08:00:00.000Z","Airbnb-backed WeRoad raises $58M to take its group travel platform to the US | TechCrunch","https://techcrunch.com/2026/05/27/airbnb-backed-weroad-raises-58m-to-take-its-group-travel-platform-to-the-us/"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad | Weekend","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","2026-05-27T08:26:00.000Z","WeRoad raises $58M and expands to the US with Airbnb | WeRoad","https://www.weroad.com/blog/weroad-closes-a-58-million-launch-us"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","Character.AI / Replika / Chai | WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-27T08:00:00.000Z","Airbnb Leads $58 Million WeRoad Funding for U.S. Expansion","https://skift.com/2026/05/27/airbnb-leads-58-million-weroad-funding-for-u-s-expansion/"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-27T08:39:40.000Z","Airbnb leads €49 million Series C in Italian adventure travel company WeRoad | EU-Startups","https://www.eu-startups.com/2026/05/airbnb-leads-e49-million-series-c-in-italian-adventure-travel-company-weroad/"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","222 | Timeleft | WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-27T00:00:00.000Z","Airbnb-backed WeRoad raises $58M to take its group travel platform to the US","https://finance.yahoo.com/sectors/technology/articles/airbnb-backed-weroad-raises-58m-080000454.html"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-28T19:41:10.000Z","Airbnb Social Network: What the WeRoad Deal and Hotels VP Hire Reveal","https://www.rentalscaleup.com/airbnb-social-network-weroad-investment/"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-27T14:09:51.000Z","Airbnb Leads $58 Million WeRoad Funding Round as Group Travel Startup Plans U.S. Expansion | TravelCapybara","https://travelcapybara.com/airbnb-weroad-funding-us-expansion/"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-29T05:10:01.000Z","Airbnb Backs WeRoad To Deepen Group Travel And Community Ties - Simply Wall St News","https://simplywall.st/stocks/us/consumer-services/nasdaq-abnb/airbnb/news/airbnb-backs-weroad-to-deepen-group-travel-and-community-tie/amp"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-27T20:00:58.000Z","Airbnb leads €49 million Series C in Italian adventure travel company WeRoad - EU News Week","https://eunewsweek.com/airbnb-leads-49-million-series-c-in-italian-adventure-travel-company-weroad"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-27T00:00:00.000Z","Airbnb leads €49 million Series C in Italian adventure travel company WeRoad – BeBeez International","https://bebeez.eu/2026/05/27/airbnb-leads-e49-million-series-c-in-italian-adventure-travel-company-weroad/"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","222 | Timeleft | WeRoad | Known","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-27T10:04:55.000Z","WeRoad Secures $58M Investment from Airbnb to Improve Its U.S. Group Travel Platform - Tech Weekly","https://techweekly.co.za/2026/05/27/weroad-secures-58m-investment-from-airbnb-to-improve-its-u-s-group-travel-platform/"
"main research","group_travel_irl_news","news","e4b40a82ec03109612c52a34a92fe0af","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-27T08:00:00.000Z","WeRoad raises 58 million dollars from Airbnb and H14 | Startbase","https://www.startbase.com/news/weroad-holt-sich-58-millionen-dollar-von-airbnb-und-h14/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Aglow Life","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Aglow Life","https://aglow.life/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Plots / Saturday / Posh | Posh | Posh / Neario / Eve","product matrix | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-26T00:00:00.000Z","Posh","https://posh.vip/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Plots / Saturday / Posh","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-04-28T00:00:00.000Z","Saturday App","https://getsaturday.com/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","Encore","https://encoredays.com/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Plots / Saturday / Posh | Friend | Tinder Live Events","product matrix | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-04-24T00:00:00.000Z","Plots","https://plots.events/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Meet5 | Thursday","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","Meet5 Club","https://meet5.club/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-28T00:00:00.000Z","Meet5","https://meet5.de/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","MeetMux","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","MeetMux","https://meetmux.com/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","After5","https://after-5.co/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","","Meetup.com","https://meetup.com/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","LINK","https://link.social/"
"main research","local_activity_social_companies","company","83db7ca1df4ec7cd13e4a49eea67b24d","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-28T00:00:00.000Z","Bridge","https://bridgeme.app/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Timeleft | Partiful | Friend | Tinder Live Events | Bumble Bee","official/social evidence | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Timeleft","https://timeleft.com/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Plots / Saturday / Posh | Friend | Tinder Live Events","product matrix | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-04-24T00:00:00.000Z","Plots","https://plots.events/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Plots / Saturday / Posh","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-04-28T00:00:00.000Z","Saturday App","https://getsaturday.com/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Weekend | Friend","product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","Pie","https://getpie.app/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Plots / Saturday / Posh | Posh | Posh / Neario / Eve","product matrix | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-26T00:00:00.000Z","Posh","https://posh.vip/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Partiful","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Partiful","https://partiful.com/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-27T00:00:00.000Z","Around Me","https://aroundme.co/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Eve Inc.","residual signal review","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","Eve Inc.","https://meetwitheve.com/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-03-21T00:00:00.000Z","StepOut","https://stepout.world/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","Lomo","https://lomo.social/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-25T00:00:00.000Z","Offlyn","https://offlyn.life/"
"main research","offline_social_company_boundary","company","93a7f6de9f19e25a0402f611b7c75259","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Approachable","https://approachable.ai/"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2026-01-07T00:00:00.000Z","AI companions and adolescent social relationships: Benefits, risks ...","https://pmc.ncbi.nlm.nih.gov/articles/PMC12928748/"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Are lonely youngsters turning to chatbots for companionship? The relationship between chatbot usage and social connectedness in Danish high-school students","https://www.sciencedirect.com/science/article/pii/S1071581924001927"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","AI companions and subjective well-being: Moderation by social connectedness and loneliness - ScienceDirect","https://www.sciencedirect.com/science/article/pii/S0160791X26000187"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Not a Silver Bullet for Loneliness: How Attachment and Age Shape Intimacy with AI Companions","https://arxiv.org/pdf/2602.12476"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","“I am here for you”: How relational conversational AI appeals to adolescents, especially those who are socially and emotionally vulnerable","https://arxiv.org/pdf/2512.15117"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","","https://www.arxiv.org/pdf/2412.14190v3"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | 222 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Restoration, Exploration and Transformation: How Youth Engage Character.AI Chatbots for Feels, Fun and Finding themselves","https://arxiv.org/html/2604.15340"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","","Mental Health Impacts of AI Companions","https://arxiv.org/html/2509.22505v2"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | 222","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","","Understanding Teen Overreliance on AI Companion Chatbots Through Self-Reported Reddit Narratives","https://arxiv.org/html/2507.15783v4"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | 222","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","","Understanding Teen Overreliance on AI Companion Chatbots ...","https://arxiv.org/html/2507.15783"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","A Longitudinal Randomized Control Study of Companion Chatbot Use: Anthropomorphism and Its Mediating Role on Social Impacts","https://arxiv.org/pdf/2509.19515"
"main research","ai_companion_research","research paper","acdb07101c5ddbf2decc38dc11f9f3a6","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","2026-01-12T10:32:03.000Z","Frontiers | Pathways of long-term AI virtual companion app use on users' attachment emotions: a case study of Chinese users","https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2025.1687686/full"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2026-06-21T00:00:00.000Z","Affective reactivity to upward social comparisons rather than social media use predicts increases in early adolescents’ depressive symptoms | Scientific Reports","https://www.nature.com/articles/s41598-026-58879-z"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-06-21T19:37:58.000Z","Probing Ambient Co-Presence as Social Infrastructure: First Encounters with Connected Rooms","https://dl.acm.org/doi/10.1145/3765611.3815495"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-06-19T05:46:17.000Z","About the Guest Editors | Children, teenagers and social media","https://www.nature.com/collections/jiejaideha/guest-editors"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","[2604.04351] Untitled Document","https://arxiv.org/pdf/2604.04351"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Too vulnerable to resist: Problematic use of dating apps associated with social appearance anxiety, social interaction anxiety, and rejection sensitivity","https://www.sciencedirect.com/science/article/abs/pii/S0747563225000135"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Integrating Predictive Models into Two-Sided Recommendations: A Matching-Theoretic Approach1footnote 11footnote 1This work has been supported by JST ERATO Grant Number JPMJER2301, Japan, MiDATA Co., Ltd., and LINKBAL Co., Ltd. The study protocol was approved by the Institutional Review Board of the University of Tokyo (IRB No. E2025ALS233) and pre-registered in the AEA RCT Registry (AEARCTR-0015446).","https://arxiv.org/pdf/2602.19689"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2025-12-23T00:00:00.000Z","303 See Other","https://www.nature.com/articles/s41599-025-06301-w"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","","https://openreview.net/pdf?id=hN3OBnG6hV"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","linked","linked","已关联","222","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Social media use, online experiences, and loneliness among young adults: A cohort study - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC12220285/"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2026-04-24T11:51:46.000Z","A Safety-Enhanced and Trust-Aware Recommendation Framework for Travel Companion Matching","https://www.mdpi.com/2078-2489/17/5/406"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","linked","linked","已关联","Friend | Known | Tinder Live Events","funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Dating Apps and Their Sociodemographic and Psychosocial Correlates: A Systematic Review - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC7557852/"
"main research","offline_loneliness_research","research paper","43026573c12dad810d366f1e504eab38","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-03-26T06:25:40.000Z","What accompanies companionship? Reassessing personal networks and loneliness among young and older adults - ScienceDirect","https://www.sciencedirect.com/science/article/abs/pii/S0378873326000195"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1649009/000149315225019126/ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Ea028122301ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1859199/000121390026026662/ea028122301ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1803901/000119312526058146/talk-ex99_1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1649009/000149315226024073/ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/2058584/000149315226006949/ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1597835/000119312526120643/cmcm-ex99_1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1610601/000119312526112578/d115842dex991.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","pltkq42025earningspresen","https://www.sec.gov/Archives/edgar/data/1828016/000182801626000009/pltkq42025earningspresen.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Tm2610721d1 ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1814423/000110465926037392/tm2610721d1_ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ea028293401ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1738758/000121390026032637/ea028293401ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Document","https://www.sec.gov/Archives/edgar/data/4962/000000496226000037/q425exhibit991.htm"
"main research","consumer_ai_financial_reports","financial report","609483fba332a02c732d6d6111db1383","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/1577526/000162828025028158/ex991-fy25xq4earnings.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Document","https://www.sec.gov/Archives/edgar/data/317788/000162828025031557/form8-kxexhibit991q4fy2025.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","a360q224resultspresentat","https://www.sec.gov/Archives/edgar/data/1581760/000158176024000082/a360q224resultspresentat.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ea028293401ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1738758/000121390026032637/ea028293401ex99-1.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","life3602025annualreport_","https://www.sec.gov/Archives/edgar/data/1581760/000158176026000065/life3602025annualreport_.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","linked","linked","已关联","Friend | Bumble Bee","funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/1830043/000183004326000018/bmbl-ex991prxq42025.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","a360q125resultspresentat","https://www.sec.gov/Archives/edgar/data/1581760/000158176025000108/a360q125resultspresentat.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Ea023255801ex99 1 marti.htm","https://www.sec.gov/Archives/edgar/data/1852767/000121390025018911/ea023255801ex99-1_marti.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Tm2610721d1 ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1814423/000110465926037392/tm2610721d1_ex99-1.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","","Ea023373501ex99 1 cheer.htm","https://www.sec.gov/Archives/edgar/data/1738758/000121390025021912/ea023373501ex99-1_cheer.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1649009/000149315225019126/ex99-1.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Document","https://www.sec.gov/Archives/edgar/data/317788/000162828026038067/form8-kxexhibit991q4fy2026.htm"
"main research","app_market_reports","financial report","70dc643ac643b49ab930661f0f2e7ce0","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1760717/000095015722000592/ex99-1.htm"
"main research","consumer_ai_app_rankings","financial report","7b207591d0c4fd78bc21422fb455edb1","linked","linked","已关联","Known","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","EX-99.3","https://www.sec.gov/Archives/edgar/data/1828016/000119312524221408/d865610dex993.htm"
"main research","consumer_ai_app_rankings","financial report","7b207591d0c4fd78bc21422fb455edb1","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","a360q224resultspresentat","https://www.sec.gov/Archives/edgar/data/1581760/000158176024000082/a360q224resultspresentat.htm"
"main research","consumer_ai_app_rankings","financial report","7b207591d0c4fd78bc21422fb455edb1","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","EX-99.2","https://www.sec.gov/Archives/edgar/data/1828016/000119312524221408/d865610dex992.htm"
